id,question,question_text,answer,text_clean,label
deepseek_FN_19b_89,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?",- Susan might look for visible sweeteners such as honey or artificial sweeteners in her ingredients list if available.,Susan might look for visible sweeteners such as honey or artificial sweeteners in her ingredients list if available,partially_correct_incomplete
deepseek_FN_19b_11,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?","- Weigh the foods to determine how much sugar they contain in grams, then compare those amounts directly.","Weigh the foods to determine how much sugar they contain in grams, then compare those amounts directly",1.0
deepseek_FN_19b_243,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?",- What if she uses different amounts and compares how sweet they are in each dish?,What if she uses different amounts and compares how sweet they are in each dish?,non_domain
deepseek_FN_19b_127,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?","- Since fat is calorie dense but low in sugars, a high-fat food might be presumed to have less sugar than it actually does based on its caloric content alone. - Susan can taste all five foods and identify which one is sweetest.","Since fat is calorie dense but low in sugars, a high-fat food might be presumed to have less sugar than it actually does based on its caloric content alone. - Susan can taste all five foods and identify which one is sweetest",contradictory
deepseek_FN_19b_174,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?",- Susan can observe if any of the samples have crystallized sugar or not to make a judgment about their sweetness level.,Susan can observe if any of the samples have crystallized sugar or not to make a judgment about their sweetness level,irrelevant
deepseek_FN_19b_78,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?","- Without knowing specific amounts, it's hard to say which food has the most sugar by taste alone; maybe some foods are just naturally sweeter or less sweet compared to others.","Without knowing specific amounts, it's hard to say which food has the most sugar by taste alone; maybe some foods are just naturally sweeter or less sweet compared to others",partially_correct_incomplete
deepseek_FN_19b_136,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?",- She might observe how long each takes to spoil as longer preservation times often mean more preservatives including sugar added had been used. - Susan can guess which food contains the most sugar by looking at its color.,She might observe how long each takes to spoil as longer preservation times often mean more preservatives including sugar added had been used. - Susan can guess which food contains the most sugar by looking at its color,contradictory
deepseek_FN_19b_70,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?","- By checking for visible signs like syrupiness or glossy appearance, she may be able to identify which food has been cooked longer due to its high sugar content.","By checking for visible signs like syrupiness or glossy appearance, she may be able to identify which food has been cooked longer due to its high sugar content",partially_correct_incomplete
deepseek_FN_19b_164,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?","- ""I think the texture is more important than taste, maybe that will help Susan figure it out?"" (Texture does not correlate to sugar content in foods.)","I think the texture is more important than taste, maybe that will help Susan figure it out?"" (Texture does not correlate to sugar content in foods.)",irrelevant
deepseek_FN_19b_98,FN_19b,"Susan has samples of 5 different foods. Using only the results of her experiment, how will Susan know which food contains the most sugar?",- By examining ingredient lists and looking at sweeteners like sugar or high fructose corn syrup used in each food sample.,By examining ingredient lists and looking at sweeteners like sugar or high fructose corn syrup used in each food sample,partially_correct_incomplete
