id,question,question_text,answer,text_clean,label
deepseek_EM_26_126,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,"- Salt can also be artificially created in laboratory settings through chemical precipitation techniques, which does not involve any water evaporation whatsoever.","Salt can also be artificially created in laboratory settings through chemical precipitation techniques, which does not involve any water evaporation whatsoever",contradictory
deepseek_EM_26_121,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,- Salt crystals are created by freezing seawater and then harvesting the ice after it melts.,Salt crystals are created by freezing seawater and then harvesting the ice after it melts,contradictory
deepseek_EM_26_177,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,- Comparative anatomy studies between different animals’ taste buds focusing only on how they detect sodium content in salty environments.,Comparative anatomy studies between different animals’ taste buds focusing only on how they detect sodium content in salty environments,irrelevant
deepseek_EM_26_40,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,- The size of salt crystals varies from very small grains to larger prismatic shapes.,The size of salt crystals varies from very small grains to larger prismatic shapes,1.0
deepseek_EM_26_243,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,- Like those sugar cubes my mom uses to add flavor to hot drinks.,Like those sugar cubes my mom uses to add flavor to hot drinks,non_domain
deepseek_EM_26_200,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.," - I'm not sure, can you tell me more about it?","I'm not sure, can you tell me more about it?",non_domain
deepseek_EM_26_176,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,- The importance of sustainability and environmental impact when mining for natural salt deposits.,The importance of sustainability and environmental impact when mining for natural salt deposits,irrelevant
deepseek_EM_26_59,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,- They have salty taste but do not dissolve instantly in your mouth. - They are made up of tiny little balls that stick together.,They have salty taste but do not dissolve instantly in your mouth. - They are made up of tiny little balls that stick together,partially_correct_incomplete
deepseek_EM_26_190,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,"* When I eat chips, I sometimes imagine them magically turning into tiny salt crystals on my plate.","When I eat chips, I sometimes imagine them magically turning into tiny salt crystals on my plate",irrelevant
deepseek_EM_26_220,EM_26,Salt crystals form when the water evaporates from saltwater. Describe the salt crystals.,"- Almost transparent, with a touch of sparkle.","Almost transparent, with a touch of sparkle",non_domain
