id,question,question_text,answer,text_clean,label
deepseek_LF_13a_62,LF_13a,What happens to earth materials during deposition?,"- During deposition, some materials might be buried under other sediments rather than forming visible layers.","During deposition, some materials might be buried under other sediments rather than forming visible layers",partially_correct_incomplete
deepseek_LF_13a_114,LF_13a,What happens to earth materials during deposition?,6. All earth materials disintegrate and vanish during the process of deposition.,All earth materials disintegrate and vanish during the process of deposition,contradictory
deepseek_LF_13a_132,LF_13a,What happens to earth materials during deposition?,"- During deposition, earth materials are compacted into crystals rather than remaining as loose sediments.","During deposition, earth materials are compacted into crystals rather than remaining as loose sediments",contradictory
deepseek_LF_13a_73,LF_13a,What happens to earth materials during deposition?,5. Earth materials undergo compaction in deposits but often fail to mention other processes like cementation and mineral replacement that occur later on.  ,Earth materials undergo compaction in deposits but often fail to mention other processes like cementation and mineral replacement that occur later on,partially_correct_incomplete
deepseek_LF_13a_61,LF_13a,What happens to earth materials during deposition?,- Some earth materials may not settle completely during deposition and remain suspended in the air or on surfaces.,Some earth materials may not settle completely during deposition and remain suspended in the air or on surfaces,partially_correct_incomplete
deepseek_LF_13a_242,LF_13a,What happens to earth materials during deposition?,- Can anyone guess why stuff changes during deposition?,Can anyone guess why stuff changes during deposition?,non_domain
deepseek_LF_13a_171,LF_13a,What happens to earth materials during deposition?,"- During deposition, Earth's crust shifts due to tectonic plate movements.","During deposition, Earth's crust shifts due to tectonic plate movements",irrelevant
deepseek_LF_13a_71,LF_13a,What happens to earth materials during deposition?,"3. Materials are deposited at riverbanks or on beaches, which can influence the type and arrangement of sediments, though not all factors affecting deposition are mentioned.  ","Materials are deposited at riverbanks or on beaches, which can influence the type and arrangement of sediments, though not all factors affecting deposition are mentioned",partially_correct_incomplete
deepseek_LF_13a_96,LF_13a,What happens to earth materials during deposition?,"- Deposition does involve movement from one location to another within a geological context without altering their intrinsic properties or chemical make-up. - Material particles settle out from water, air, or wind  ","Deposition does involve movement from one location to another within a geological context without altering their intrinsic properties or chemical make-up. - Material particles settle out from water, air, or wind",partially_correct_incomplete
deepseek_LF_13a_182,LF_13a,What happens to earth materials during deposition?,"- In cooking when combining different ingredients (e.g., flour, sugar) for baking or making a recipe.","In cooking when combining different ingredients (e.g., flour, sugar) for baking or making a recipe",irrelevant
deepseek_LF_13a_18,LF_13a,What happens to earth materials during deposition?,- Coral reefs develop from the calcium carbonate skeletons of marine life.,Coral reefs develop from the calcium carbonate skeletons of marine life,1.0
deepseek_LF_13a_21,LF_13a,What happens to earth materials during deposition?,- Water transports materials through erosion and deposition.,Water transports materials through erosion and deposition,1.0
deepseek_LF_13a_17,LF_13a,What happens to earth materials during deposition?,"- Fossils are preserved remains of plants, animals, and other organisms.","Fossils are preserved remains of plants, animals, and other organisms",1.0
deepseek_LF_13a_72,LF_13a,What happens to earth materials during deposition?,"4. During deposition, some materials may be compacted into layers by heavier material above but do not cover the entire range of how these processes work.  ","During deposition, some materials may be compacted into layers by heavier material above but do not cover the entire range of how these processes work",partially_correct_incomplete
deepseek_LF_13a_31,LF_13a,What happens to earth materials during deposition?,"- Weathering exposes minerals within rock formations to air and water, which alters their physical properties.","Weathering exposes minerals within rock formations to air and water, which alters their physical properties",1.0
deepseek_LF_13a_88,LF_13a,What happens to earth materials during deposition?,- Deposition involves dropping materials onto surfaces without significant transformation of their original forms.,Deposition involves dropping materials onto surfaces without significant transformation of their original forms,partially_correct_incomplete
deepseek_LF_13a_20,LF_13a,What happens to earth materials during deposition?,- Silt deposits settle out of air or water currents as they slow down. - Weathering breaks down rocks into smaller particles.,Silt deposits settle out of air or water currents as they slow down. - Weathering breaks down rocks into smaller particles,1.0
deepseek_LF_13a_214,LF_13a,What happens to earth materials during deposition?,"- ""Can you tell me more about what materials are involved in this process?""",Can you tell me more about what materials are involved in this process?,non_domain
deepseek_LF_13a_53,LF_13a,What happens to earth materials during deposition?,- Plant and animal remains contribute organic matter through deposition.,Plant and animal remains contribute organic matter through deposition,partially_correct_incomplete
deepseek_LF_13a_43,LF_13a,What happens to earth materials during deposition?,- Accumulation in layers,Accumulation in layers,1.0
deepseek_LF_13a_247,LF_13a,What happens to earth materials during deposition?,2. Does this have anything to do with changing rocks into sand at the beach?,Does this have anything to do with changing rocks into sand at the beach?,non_domain
deepseek_LF_13a_26,LF_13a,What happens to earth materials during deposition?,- Temperature fluctuations influence the strength and type of materials.,Temperature fluctuations influence the strength and type of materials,1.0
deepseek_LF_13a_74,LF_13a,What happens to earth materials during deposition?,"6. Deposition involves sediment layering, though it doesn’t discuss the role of water currents or wind patterns which can influence where sediments are deposited.  ","Deposition involves sediment layering, though it doesn’t discuss the role of water currents or wind patterns which can influence where sediments are deposited",partially_correct_incomplete
deepseek_LF_13a_0,LF_13a,What happens to earth materials during deposition?,You are now thinking about possible answers students could give.,You are now thinking about possible answers students could give,1.0
deepseek_LF_13a_70,LF_13a,What happens to earth materials during deposition?,"2. Deposition involves layers of earth materials building up over time, but it doesn’t explain how sedimentary rock formation occurs.  ","Deposition involves layers of earth materials building up over time, but it doesn’t explain how sedimentary rock formation occurs",partially_correct_incomplete
deepseek_LF_13a_14,LF_13a,What happens to earth materials during deposition?,- Sandstone forms when mineral grains bond together.,Sandstone forms when mineral grains bond together,1.0
deepseek_LF_13a_34,LF_13a,What happens to earth materials during deposition?,"- Sediments settle out in bodies of water like lakes, rivers, or oceans due to density differences between particles and surrounding water.","Sediments settle out in bodies of water like lakes, rivers, or oceans due to density differences between particles and surrounding water",1.0
deepseek_LF_13a_30,LF_13a,What happens to earth materials during deposition?,- Water and wind erosion break down rocks into smaller particles.,Water and wind erosion break down rocks into smaller particles,1.0
deepseek_LF_13a_178,LF_13a,What happens to earth materials during deposition?,"- Deposition occurs when you place materials down carefully so as not to disturb any nearby ants' nests. - The process is related to geological events like earthquakes, not deposition.","Deposition occurs when you place materials down carefully so as not to disturb any nearby ants' nests. - The process is related to geological events like earthquakes, not deposition",irrelevant
deepseek_LF_13a_217,LF_13a,What happens to earth materials during deposition?,"- ""Is this like how leaves fall from trees during autumn?""",Is this like how leaves fall from trees during autumn?,non_domain
deepseek_LF_13a_157,LF_13a,What happens to earth materials during deposition?,- Comparing different types of golf clubs for playing on various terrains.,Comparing different types of golf clubs for playing on various terrains,irrelevant
deepseek_LF_13a_236,LF_13a,What happens to earth materials during deposition?,- Can you give me an example that relates to our daily lives outside school hours?  ,Can you give me an example that relates to our daily lives outside school hours?,non_domain
deepseek_LF_13a_100,LF_13a,What happens to earth materials during deposition?," - Materials are heated during deposition rather than cooled, facilitating transformation into gases or liquids.","Materials are heated during deposition rather than cooled, facilitating transformation into gases or liquids",contradictory
deepseek_LF_13a_161,LF_13a,What happens to earth materials during deposition?,- Weathering and erosion also affect rocks on Earth.,Weathering and erosion also affect rocks on Earth,irrelevant
deepseek_LF_13a_126,LF_13a,What happens to earth materials during deposition?,"- The concept of 'layer cake' geology—wherein each layer represents a separate depositional event—is entirely incorrect since all layers actually result from one continuous process rather than distinct, individual deposition events as often depicted in textbooks and educational materials.","The concept of 'layer cake' geology—wherein each layer represents a separate depositional event—is entirely incorrect since all layers actually result from one continuous process rather than distinct, individual deposition events as often depicted in textbooks and educational materials",contradictory
deepseek_LF_13a_142,LF_13a,What happens to earth materials during deposition?,"- During deposition, Earth's resources actually decrease rather than increase due to consumption rather than collection.","During deposition, Earth's resources actually decrease rather than increase due to consumption rather than collection",contradictory
deepseek_LF_13a_148,LF_13a,What happens to earth materials during deposition?,- Metamorphic rocks do not form through the process of deposition but by heat and pressure.,Metamorphic rocks do not form through the process of deposition but by heat and pressure,contradictory
deepseek_LF_13a_193,LF_13a,What happens to earth materials during deposition?,"- During our field trip to the museum, I saw dinosaur bones; maybe that’s what you call deposition in earth materials too! 🦖","During our field trip to the museum, I saw dinosaur bones; maybe that’s what you call deposition in earth materials too! 🦖",irrelevant
deepseek_LF_13a_181,LF_13a,What happens to earth materials during deposition?,- Involves mixing colors while painting; unrelated to earth materials deposition.,Involves mixing colors while painting; unrelated to earth materials deposition,irrelevant
deepseek_LF_13a_146,LF_13a,What happens to earth materials during deposition?,"- During deposition, materials are absorbed into water bodies rather than being deposited on land.","During deposition, materials are absorbed into water bodies rather than being deposited on land",contradictory
deepseek_LF_13a_230,LF_13a,What happens to earth materials during deposition?,- Can someone else go next so I remember what they said?  ,Can someone else go next so I remember what they said?,non_domain
deepseek_LF_13a_101,LF_13a,What happens to earth materials during deposition?,- Earth materials disintegrate during deposition instead of forming stable structures and layers.,Earth materials disintegrate during deposition instead of forming stable structures and layers,contradictory
