id,question,question_text,answer,text_clean,label
deepseek_LF_31b_139,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Submarine landslides,Submarine landslides,contradictory
deepseek_LF_31b_105,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Sublimation of ice and snow,Sublimation of ice and snow,contradictory
deepseek_LF_31b_172,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"- **Cultural heritage preservation**: Highlighting efforts to preserve cultural sites near deltas, though not explaining their formation through specific processes.","Cultural heritage preservation**: Highlighting efforts to preserve cultural sites near deltas, though not explaining their formation through specific processes",irrelevant
deepseek_LF_31b_162,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- **Theories of thermodynamics**  ,Theories of thermodynamics,irrelevant
deepseek_LF_31b_85,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"- **Wave Action at Beaches**: Waves can erode beaches higher up the coast, moving sand seaward and sometimes leading to a new or expanded coastline feature.","Wave Action at Beaches**: Waves can erode beaches higher up the coast, moving sand seaward and sometimes leading to a new or expanded coastline feature",partially_correct_incomplete
deepseek_LF_31b_240,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"* ""I think it's something to do with water and land changing over time.""",I think it's something to do with water and land changing over time.,non_domain
deepseek_LF_31b_220,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"3. Oh wow, this is so cool! What do you think happens next?","Oh wow, this is so cool! What do you think happens next?",non_domain
deepseek_LF_31b_169,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- **Climate change impact**: Mentioning effects of climate change on delta environments but not explaining the physical process of delta formation.,Climate change impact**: Mentioning effects of climate change on delta environments but not explaining the physical process of delta formation,irrelevant
deepseek_LF_31b_62,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,* Accumulation of silt from melting glaciers contributing to the formation of deltas.  ,Accumulation of silt from melting glaciers contributing to the formation of deltas,partially_correct_incomplete
deepseek_LF_31b_238,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"* ""It depends on which type of delta you mean, there are different ways they form.""","It depends on which type of delta you mean, there are different ways they form.",non_domain
deepseek_LF_31b_237,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"* ""You didn’t tell me what a delta is!""",You didn’t tell me what a delta is!,non_domain
deepseek_LF_31b_229,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,3. Delta formation seems cool; how do they form again?,Delta formation seems cool; how do they form again?,non_domain
deepseek_LF_31b_26,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- **Ice Jam Formation**  ,Ice Jam Formation,1.0
deepseek_LF_31b_104,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Plant growth (vegetation) around water bodies,Plant growth (vegetation) around water bodies,contradictory
deepseek_LF_31b_227,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"10. Do you think anyone has ever seen this process in real life before? 1. I'm not sure, can you tell me?","Do you think anyone has ever seen this process in real life before? 1. I'm not sure, can you tell me?",non_domain
deepseek_LF_31b_176,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- **Agricultural practices within deltas**: Mentioning farming techniques used around deltas but not explaining how these ecosystems form specifically through the processes mentioned in the question.,Agricultural practices within deltas**: Mentioning farming techniques used around deltas but not explaining how these ecosystems form specifically through the processes mentioned in the question,irrelevant
deepseek_LF_31b_102,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Plate tectonics and faulting,Plate tectonics and faulting,contradictory
deepseek_LF_31b_148,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Sediment trapping behind hydroelectric dams,Sediment trapping behind hydroelectric dams,contradictory
deepseek_LF_31b_131,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Underwater volcanic activity causing upwellings  ,Underwater volcanic activity causing upwellings,contradictory
deepseek_LF_31b_71,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Wind patterns influence the deposition and shaping of coastal deltas.,Wind patterns influence the deposition and shaping of coastal deltas,partially_correct_incomplete
deepseek_LF_31b_20,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- **Sediment Transport by Currents**  ,Sediment Transport by Currents,1.0
deepseek_LF_31b_211,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"3. ""We learned about deltas in geography class last year.""",We learned about deltas in geography class last year.,non_domain
deepseek_LF_31b_72,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Sea level rise impacts the rate of delta formation due to increased water erosion.,Sea level rise impacts the rate of delta formation due to increased water erosion,partially_correct_incomplete
deepseek_LF_31b_136,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"- Sublimation of water particles from arid land deltas - Human engineering (e.g., canal digging)","Sublimation of water particles from arid land deltas - Human engineering (e.g., canal digging)",contradictory
deepseek_LF_31b_75,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Human activities like damming can alter natural processes contributing to delta formation.,Human activities like damming can alter natural processes contributing to delta formation,partially_correct_incomplete
deepseek_LF_31b_219,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,2. That sounds interesting! Can you explain more?,That sounds interesting! Can you explain more?,non_domain
deepseek_LF_31b_130,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Human intervention in river course alterations  ,Human intervention in river course alterations,contradictory
deepseek_LF_31b_49,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Sea level rise causing lateral expansion of river mouths,Sea level rise causing lateral expansion of river mouths,1.0
deepseek_LF_31b_119,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Volcanic activity near river mouths,Volcanic activity near river mouths,contradictory
deepseek_LF_31b_128,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Tidal forces exerting pressure on sediments  ,Tidal forces exerting pressure on sediments,contradictory
